region_id	region_name	region_ent_type	total_value	bricks	cement_block	granite_cube_stones	cabook	pressed_soil_bricks	warichchi_mud	cadjan_palmyrah	planks_metal_sheets_asbestos	zink_aluminium_sheets	other	not_relevant
LK-9133100	Weddagala West	gnd	260	3	246	1	0	2	7	0	1	0	0	0
LK-1118220	Gurulana	gnd	259	7	227	2	22	0	0	0	1	0	0	0
LK-1212435	Borukgamuwa West	gnd	259	98	150	0	0	10	1	0	0	0	0	0
LK-1227155	Pattigoda	gnd	259	46	183	0	0	24	4	0	2	0	0	0
LK-1321045	Pohoddaramulla West	gnd	259	37	171	0	42	0	1	0	8	0	0	0
LK-2103280	Idamegama	gnd	259	149	104	2	0	2	2	0	0	0	0	0
LK-2121130	Mahagalaheenna	gnd	259	235	22	2	0	0	0	0	0	0	0	0
LK-2206050	Kimbissa	gnd	259	157	95	0	0	1	4	0	2	0	0	0
LK-2306200	Diya - Udagama	gnd	259	38	159	41	0	20	1	0	0	0	0	0
LK-3230065	Narawelpita East	gnd	259	237	11	2	3	1	5	0	0	0	0	0
LK-3318180	Bogamuwa	gnd	259	220	29	0	0	0	10	0	0	0	0	0
LK-4209005	Palampiddy	gnd	259	5	252	1	0	0	0	0	0	1	0	0
LK-4306085	Mahakachchakodiya	gnd	259	221	38	0	0	0	0	0	0	0	0	0
LK-5130060	Arasaditivu North	gnd	259	250	6	0	0	0	1	0	2	0	0	0
LK-5133150	Mandur 3	gnd	259	254	2	0	0	0	1	0	1	1	0	0
LK-5315050	Peeliyady	gnd	259	25	225	0	0	1	0	1	5	2	0	0
LK-6103030	Halmillagala	gnd	259	247	10	0	0	0	2	0	0	0	0	0
LK-6106305	Kurundewa	gnd	259	232	26	0	0	0	0	0	0	1	0	0
LK-6169120	Konduruwapola	gnd	259	233	10	0	4	3	6	1	1	1	0	0
LK-6184240	Nebadawathura	gnd	259	194	58	0	0	3	4	0	0	0	0	0
LK-6206065	Wijayapura East	gnd	259	163	53	0	0	5	24	2	12	0	0	0
LK-6230135	Kusala	gnd	259	239	2	0	0	0	0	7	11	0	0	0
LK-6233040	Maha Vilattawa	gnd	259	218	30	0	0	1	2	4	4	0	0	0
LK-6242230	Dematapitiya	gnd	259	178	73	0	0	0	0	0	8	0	0	0
LK-6245160	Hanathotupola	gnd	259	242	15	0	0	0	1	0	1	0	0	0
LK-7127045	21 Colony West	gnd	259	240	18	0	0	1	0	0	0	0	0	0
LK-7151100	Sembukulama	gnd	259	193	43	0	0	1	22	0	0	0	0	0
LK-8218190	Keliwessa	gnd	259	232	10	1	0	8	7	0	1	0	0	0
LK-9221015	Walgampatha	gnd	259	17	184	40	2	7	4	0	5	0	0	0
LK-1209185	Delwagura	gnd	258	199	48	1	1	7	0	0	2	0	0	0
LK-1215190	Wegowwa East	gnd	258	65	155	0	0	26	12	0	0	0	0	0
LK-1230315	Dangalla North	gnd	258	8	226	3	14	2	5	0	0	0	0	0
LK-1339090	Halwala	gnd	258	23	168	3	11	44	8	0	1	0	0	0
LK-2106175	Bokkawala	gnd	258	143	113	0	0	1	1	0	0	0	0	0
LK-2133335	Mahathenna	gnd	258	207	50	0	0	0	1	0	0	0	0	0
LK-2139010	Gangoda North	gnd	258	132	114	1	0	10	1	0	0	0	0	0
LK-2142135	Thumpelawaka	gnd	258	2	218	30	1	0	6	0	0	1	0	0
LK-2206045	Pothana	gnd	258	178	70	1	0	1	5	0	3	0	0	0
LK-2212010	Nilannoruwa Colony	gnd	258	218	32	0	0	3	5	0	0	0	0	0
LK-2212040	Kirioruwa	gnd	258	211	39	0	0	6	2	0	0	0	0	0
LK-2218005	Narangamuwa	gnd	258	192	43	2	0	8	13	0	0	0	0	0
LK-3142140	Bokaramullagoda	gnd	258	22	224	8	2	1	1	0	0	0	0	0
LK-3245115	Gandarawatta South	gnd	258	94	99	0	1	63	0	0	1	0	0	0
LK-3321150	Medagama	gnd	258	176	52	0	4	25	1	0	0	0	0	0
LK-3324080	Dambethalawa	gnd	258	228	26	0	0	1	3	0	0	0	0	0
LK-3325070	Julampitiya	gnd	258	221	18	0	0	2	17	0	0	0	0	0
LK-4121040	Valvetty	gnd	258	7	248	1	1	1	0	0	0	0	0	0
LK-5324025	Majeed Nagar	gnd	258	212	31	0	0	5	0	0	4	6	0	0
LK-6124050	Karuwalagahawatta	gnd	258	236	14	0	0	3	5	0	0	0	0	0
LK-6127190	Siyambalawewa	gnd	258	251	1	0	0	0	6	0	0	0	0	0
LK-6157195	Katupitiya South	gnd	258	221	14	0	1	17	5	0	0	0	0	0
LK-6181090	Ambagammana	gnd	258	242	11	0	0	1	3	0	1	0	0	0
LK-6209075	Kumbukwewa	gnd	258	246	9	0	0	1	2	0	0	0	0	0
LK-6218130	Udappuwa	gnd	258	249	2	0	0	0	0	2	4	1	0	0
LK-6230035	Anavilundawa	gnd	258	246	2	0	0	0	0	5	5	0	0	0
LK-7124175	Kalpe	gnd	258	249	7	0	0	0	2	0	0	0	0	0
LK-8212045	Ambagahapitiya	gnd	258	147	43	0	0	23	45	0	0	0	0	0
LK-1115040	Weralupitiya	gnd	257	17	238	0	2	0	0	0	0	0	0	0
LK-1212390	Raddalgoda	gnd	257	66	164	0	1	7	16	0	3	0	0	0
LK-1321430	Ethagama West	gnd	257	67	160	0	30	0	0	0	0	0	0	0
LK-2127095	Deliwalathenna	gnd	257	169	71	4	1	10	1	0	1	0	0	0
LK-2133215	Mapamadulla	gnd	257	85	165	1	0	4	2	0	0	0	0	0
LK-2139305	Meewaladeniya	gnd	257	117	127	5	0	2	5	0	1	0	0	0
LK-2206220	Thittawelgolla	gnd	257	184	59	0	0	7	6	1	0	0	0	0
LK-2209085	Mailpitiya	gnd	257	233	12	1	0	10	1	0	0	0	0	0
LK-2209150	Rajawela	gnd	257	215	15	1	0	4	21	0	1	0	0	0
LK-3112055	Opatha	gnd	257	191	59	2	1	3	0	0	1	0	0	0
LK-3112235	Kahadoowa	gnd	257	44	203	4	1	2	3	0	0	0	0	0
LK-3139115	Richmond Kanda	gnd	257	249	8	0	0	0	0	0	0	0	0	0
LK-3233040	Hettiyawala North	gnd	257	174	67	1	0	2	13	0	0	0	0	0
LK-3330275	Ambala North	gnd	257	219	16	0	0	1	21	0	0	0	0	0
LK-4118120	Vatharavattai	gnd	257	0	226	0	0	1	0	7	23	0	0	0
LK-4306100	Agbopura	gnd	257	60	191	0	0	1	4	1	0	0	0	0
LK-5234035	Irakkamam 01	gnd	257	204	51	0	0	0	0	1	1	0	0	0
LK-6106280	Konwewa	gnd	257	237	15	3	0	0	1	0	1	0	0	0
LK-6124230	Balalla	gnd	257	245	9	0	0	0	3	0	0	0	0	0
LK-6127300	Morotta	gnd	257	202	34	0	0	2	19	0	0	0	0	0
LK-6139170	Midellawa	gnd	257	250	0	0	4	0	2	0	0	1	0	0
LK-6160015	Wewagedara	gnd	257	238	16	0	0	2	1	0	0	0	0	0
LK-6163040	Kanugolla	gnd	257	233	12	0	0	1	11	0	0	0	0	0
LK-7124180	Dekethipothana	gnd	257	242	14	0	0	0	1	0	0	0	0	0
LK-8206160	Magandaoya Colony	gnd	257	229	16	0	0	4	8	0	0	0	0	0
LK-9218160	Delgamuwa	gnd	257	116	98	1	0	14	26	0	2	0	0	0
LK-9224135	Ambamalla	gnd	257	13	185	38	2	8	10	0	1	0	0	0
LK-1209105	Akaragama East	gnd	256	130	107	0	0	0	14	0	5	0	0	0
LK-1230585	Malinda	gnd	256	23	224	0	8	1	0	0	0	0	0	0
LK-1315075	Mahayala West	gnd	256	29	198	15	12	0	0	0	2	0	0	0
LK-1330255	Meegama	gnd	256	10	166	0	66	12	0	0	2	0	0	0
LK-2124425	Puwakgahadiwela	gnd	256	162	41	9	0	34	10	0	0	0	0	0
LK-2303085	Katukithula	gnd	256	15	196	40	0	3	0	0	2	0	0	0
LK-3118135	Opatha West	gnd	256	31	206	10	0	1	7	0	1	0	0	0
LK-3124080	Gammeddegoda	gnd	256	33	184	7	28	2	1	0	1	0	0	0
LK-3154220	Ahangamgoda	gnd	256	155	94	0	3	2	1	0	1	0	0	0
LK-3245160	Devinuwara Central	gnd	256	25	188	0	2	35	0	0	6	0	0	0
LK-3306005	Maha Aluth Gam Ara	gnd	256	145	86	0	0	9	13	0	2	0	1	0
LK-4206180	Palaiperumalkaddu	gnd	256	10	233	0	0	0	5	1	7	0	0	0
LK-4412030	Katchilaimadu	gnd	256	3	246	1	0	1	1	2	2	0	0	0
LK-4412135	Vithyapuram	gnd	256	4	247	0	0	0	1	2	1	1	0	0
LK-4509155	Thiruvaiaru	gnd	256	0	256	0	0	0	0	0	0	0	0	0
LK-5136185	Periyakallar 01 South	gnd	256	254	2	0	0	0	0	0	0	0	0	0
LK-5248005	Sangamankanda	gnd	256	58	171	0	0	11	4	0	6	0	0	6
LK-5330080	Somapura	gnd	256	213	42	0	0	0	0	0	1	0	0	0
LK-6121130	Randenigama	gnd	256	222	30	0	0	2	2	0	0	0	0	0
LK-6124325	Katuwannawa	gnd	256	247	7	0	0	1	0	0	1	0	0	0
LK-6127040	Pohorawatta	gnd	256	234	15	0	0	2	2	1	2	0	0	0
LK-6127105	Galagedaragama	gnd	256	246	6	1	0	0	3	0	0	0	0	0
LK-6136010	Thennakongama	gnd	256	245	7	0	0	1	3	0	0	0	0	0
LK-6148150	Adukkane	gnd	256	215	37	0	0	1	2	0	1	0	0	0
LK-6154055	Pahala Hadirawalana	gnd	256	237	19	0	0	0	0	0	0	0	0	0
LK-6181200	Pothupitiya	gnd	256	221	24	0	0	3	6	0	2	0	0	0
LK-6184055	Ihala Wettewa	gnd	256	219	24	0	0	5	6	0	1	0	1	0
LK-7151095	Thirappanegama	gnd	256	154	93	0	0	1	6	0	2	0	0	0
LK-7203140	Hinguraka	gnd	256	227	23	0	0	1	5	0	0	0	0	0
LK-7210105	Bo-Atta	gnd	256	190	55	0	0	0	9	0	2	0	0	0
LK-8119120	Peessagama	gnd	256	71	116	8	0	51	10	0	0	0	0	0
LK-9145115	Kalatuwakanda	gnd	256	140	91	1	0	5	18	0	1	0	0	0
LK-9206250	Kumbalgama	gnd	256	251	1	1	0	3	0	0	0	0	0	0
LK-9212290	Thiyambarahena	gnd	256	166	58	26	0	3	3	0	0	0	0	0
LK-1333015	Omatta	gnd	255	4	180	29	8	29	3	0	2	0	0	0
LK-2233310	Nugapitiya	gnd	255	196	30	0	1	27	0	0	1	0	0	0
LK-3124175	Udawelivitithalawa	gnd	255	109	124	2	14	1	2	1	1	0	1	0
LK-3148070	Nevungala South	gnd	255	52	187	0	8	1	6	0	1	0	0	0
LK-3239160	Pelena South	gnd	255	35	217	0	0	0	0	0	3	0	0	0
LK-3321180	Udukirivala	gnd	255	226	23	0	6	0	0	0	0	0	0	0
LK-3330205	Aranwela West	gnd	255	197	52	0	1	2	3	0	0	0	0	0
LK-4121120	Thunnalai East	gnd	255	3	246	0	0	0	1	2	3	0	0	0
LK-4124005	Manatkadu	gnd	255	10	242	0	0	0	0	2	1	0	0	0
LK-5110015	Maruththanai	gnd	255	7	172	0	0	0	6	9	16	45	0	0
LK-5221070	Kalmunai  01D	gnd	255	97	156	0	0	0	0	0	1	1	0	0
LK-5227070	Karaitheevu 10	gnd	255	241	7	0	0	6	0	0	0	1	0	0
LK-5242005	Keenawatta	gnd	255	246	9	0	0	0	0	0	0	0	0	0
LK-6109065	Mudiyannegama	gnd	255	243	11	0	0	0	1	0	0	0	0	0
LK-6127150	Mal Asna	gnd	255	245	3	0	0	0	6	0	1	0	0	0
LK-6157200	Ihala Thalampitiya	gnd	255	242	12	1	0	0	0	0	0	0	0	0
LK-6163560	Ikiriwatta	gnd	255	192	57	1	0	0	5	0	0	0	0	0
LK-6187295	Madalagama	gnd	255	217	35	0	0	0	1	0	1	1	0	0
LK-6209080	Rambawewa	gnd	255	207	37	0	1	2	6	1	1	0	0	0
LK-7151040	Pairimaduwa	gnd	255	197	46	0	0	2	10	0	0	0	0	0
LK-8112020	Hevandana	gnd	255	218	32	0	0	0	5	0	0	0	0	0
LK-9118175	Ampitiyawatta	gnd	255	72	144	4	6	11	18	0	0	0	0	0
LK-1224315	Mudungoda West	gnd	254	32	205	0	0	10	5	0	2	0	0	0
LK-1336020	Walakada	gnd	254	5	170	2	5	4	7	0	61	0	0	0
LK-1339050	Bothalawa	gnd	254	7	205	2	4	20	15	0	1	0	0	0
LK-2145330	Ududeniya Madige	gnd	254	58	114	82	0	0	0	0	0	0	0	0
LK-2206015	Gedigaswalana	gnd	254	144	84	0	0	1	24	0	1	0	0	0
LK-2212090	Walmoruwa	gnd	254	196	44	0	0	6	7	0	1	0	0	0
LK-2221055	Pallethenna	gnd	254	171	64	4	0	13	2	0	0	0	0	0
LK-2227035	Aliwanguwa	gnd	254	225	22	0	0	7	0	0	0	0	0	0
LK-2312235	Magasthota	gnd	254	96	147	0	2	0	1	0	8	0	0	0
LK-3103135	Habakkala	gnd	254	19	141	2	20	67	4	0	1	0	0	0
LK-3124025	Mapalagama	gnd	254	78	169	1	3	0	2	0	1	0	0	0
LK-3124170	Udawelivitithalawa East	gnd	254	105	135	2	6	0	2	0	4	0	0	0
LK-3137105	Owakanda	gnd	254	110	136	1	0	2	0	0	5	0	0	0
LK-3145265	Kalahe	gnd	254	17	186	3	35	5	1	1	5	1	0	0
LK-3154115	Annasiwathugoda	gnd	254	127	109	2	15	0	0	0	1	0	0	0
LK-3212230	Radawela East	gnd	254	249	0	0	1	1	2	0	1	0	0	0
LK-3233070	Hettiyawala South	gnd	254	164	80	0	0	1	9	0	0	0	0	0
LK-3239070	Nidangala	gnd	254	145	87	0	13	7	0	0	2	0	0	0
LK-4124045	Chempiyanpattu North	gnd	254	4	249	0	0	0	0	1	0	0	0	0
LK-4130260	Varani North	gnd	254	2	241	0	2	0	0	1	8	0	0	0
LK-4306065	Kalukunnammaduwa	gnd	254	187	54	0	0	5	7	0	1	0	0	0
LK-4503020	Iyakkachchi	gnd	254	0	254	0	0	0	0	0	0	0	0	0
LK-5133135	Kovilporativu South	gnd	254	228	20	0	0	0	1	0	4	1	0	0
LK-5221080	Kalmunai  01A	gnd	254	248	5	0	0	0	0	0	0	1	0	0
LK-5236040	Akkaraipattu 16	gnd	254	230	23	0	0	0	0	0	1	0	0	0
LK-6106030	Medagama East	gnd	254	210	36	0	0	6	0	0	2	0	0	0
LK-6124290	Nagollagama	gnd	254	241	9	0	0	3	0	0	1	0	0	0
LK-6145230	Tekewa	gnd	254	246	5	0	0	0	0	0	3	0	0	0
LK-6148160	Weliwehera	gnd	254	232	19	0	0	1	2	0	0	0	0	0
LK-6163015	Udakendawala	gnd	254	200	35	0	0	0	16	0	3	0	0	0
LK-6248230	Yogiyana	gnd	254	239	13	0	0	2	0	0	0	0	0	0
LK-7209010	Mahakirimetiya	gnd	254	233	18	0	0	0	2	0	1	0	0	0
LK-8118035	Welgolla	gnd	254	44	97	6	0	103	3	0	1	0	0	0
LK-8118090	Gonagala West	gnd	254	53	144	9	0	48	0	0	0	0	0	0
LK-8136040	Pupula West	gnd	254	26	112	1	0	112	0	0	2	0	1	0
LK-8203095	Karagahawela East	gnd	254	189	36	0	1	24	2	0	0	1	1	0
LK-9112020	Siripagama	gnd	254	28	205	11	0	0	5	0	4	1	0	0
LK-9218305	Algama Ihalagama	gnd	254	145	90	0	0	2	17	0	0	0	0	0
LK-9233030	Keerihena	gnd	254	0	177	48	0	14	4	1	10	0	0	0
LK-1212020	Delwala South	gnd	253	91	132	0	0	1	21	0	8	0	0	0
LK-1212160	Balathawa	gnd	253	39	171	0	0	35	1	0	7	0	0	0
LK-1227110	Kolawatta	gnd	253	177	69	0	0	4	3	0	0	0	0	0
LK-1312260	Mahagama South	gnd	253	2	216	12	9	8	6	0	0	0	0	0
LK-2127010	Naranpanawa West	gnd	253	56	166	11	1	10	7	0	1	0	0	1
LK-2302185	Godamaditta	gnd	253	3	226	5	0	13	1	0	5	0	0	0
LK-3135070	Andurangoda	gnd	253	14	220	2	0	15	1	0	1	0	0	0
LK-3148130	Karagoda	gnd	253	37	191	3	13	1	8	0	0	0	0	0
LK-3239020	Moodugamuwa East	gnd	253	143	99	1	6	3	0	0	1	0	0	0
LK-4306090	Pudubulankulama	gnd	253	213	36	0	0	2	2	0	0	0	0	0
LK-4309040	Maruthankulam	gnd	253	46	200	0	1	0	2	0	3	1	0	0
LK-4509050	Ganeshapuram	gnd	253	1	251	0	0	0	0	0	1	0	0	0
LK-6106110	Molewa	gnd	253	238	9	0	0	0	5	0	1	0	0	0
LK-6127280	Agare	gnd	253	221	15	0	0	1	15	0	1	0	0	0
LK-6169165	Nakkawatta	gnd	253	212	31	0	0	2	7	0	1	0	0	0
LK-6178140	Waguruwela	gnd	253	178	61	0	0	13	1	0	0	0	0	0
LK-6209025	Saliyawewa C	gnd	253	202	44	1	0	1	2	0	1	2	0	0
LK-6209045	Thambapanniya	gnd	253	183	38	0	0	0	26	1	2	3	0	0
LK-7127020	Dutuwewa	gnd	253	180	69	0	0	2	2	0	0	0	0	0
LK-7210060	Muthugala	gnd	253	193	39	0	0	1	0	1	15	0	0	4
LK-7212085	Mahaulpatha	gnd	253	231	12	0	0	7	3	0	0	0	0	0
LK-8106175	Kandegama	gnd	253	212	13	1	0	21	5	0	1	0	0	0
LK-8203185	Mudiyala	gnd	253	189	25	0	0	27	11	0	1	0	0	0
LK-9221175	Mahadeniya	gnd	253	2	224	0	17	7	0	0	3	0	0	0
LK-1209235	Paragoda North	gnd	252	50	173	26	0	0	0	0	3	0	0	0
LK-1212465	Wellevilamulla	gnd	252	174	68	0	0	10	0	0	0	0	0	0
LK-1230305	Polhena	gnd	252	16	214	0	6	5	6	0	5	0	0	0
LK-1230570	Kapugoda	gnd	252	5	244	1	1	0	0	0	1	0	0	0
LK-1339215	Karapagala	gnd	252	33	184	0	0	30	2	0	2	0	1	0
LK-2124365	Ellepola	gnd	252	61	179	6	0	5	1	0	0	0	0	0
LK-2151160	Hunukotugama	gnd	252	2	201	33	0	8	8	0	0	0	0	0
LK-2203285	Wegodapola	gnd	252	244	4	0	0	1	3	0	0	0	0	0
LK-2227040	Viharagama	gnd	252	240	5	0	0	3	4	0	0	0	0	0
LK-3103125	Yalegama	gnd	252	24	158	0	9	45	16	0	0	0	0	0
LK-3103165	Warakamulla	gnd	252	2	132	0	10	107	1	0	0	0	0	0
LK-3212160	Belpamulla	gnd	252	209	38	0	0	1	4	0	0	0	0	0
LK-3212175	Ransegoda East	gnd	252	250	0	0	0	1	0	0	1	0	0	0
LK-3318115	Dandenigama	gnd	252	192	60	0	0	0	0	0	0	0	0	0
LK-3324270	Binthenna	gnd	252	193	39	0	1	0	19	0	0	0	0	0
LK-5221010	Periyaneelavanai  01A	gnd	252	166	85	0	0	1	0	0	0	0	0	0
LK-6106010	Walagambapura	gnd	252	207	42	0	0	1	2	0	0	0	0	0
LK-6127225	Kosgaha Ela	gnd	252	236	4	0	0	0	11	0	1	0	0	0
LK-6130235	Daramitipola	gnd	252	229	15	4	0	2	1	1	0	0	0	0
LK-6151065	Gane Kolaniya	gnd	252	204	40	0	0	0	6	0	2	0	0	0
LK-6166100	Ginipenda	gnd	252	205	46	0	0	0	0	0	1	0	0	0
LK-6184305	Wewala	gnd	252	243	2	0	0	3	3	0	1	0	0	0
LK-6203035	Periyakudirippu	gnd	252	94	146	3	0	2	0	4	3	0	0	0
LK-6221010	Dangahawala	gnd	252	204	40	0	0	2	6	0	0	0	0	0
LK-6233220	Inigodawela	gnd	252	244	3	0	0	0	0	0	5	0	0	0
LK-7121030	Gonumeruwewa	gnd	252	182	64	0	0	1	5	0	0	0	0	0
LK-7148125	Kadigawa	gnd	252	208	42	0	0	0	2	0	0	0	0	0
LK-7154185	Unagollewa	gnd	252	238	12	0	0	1	0	0	1	0	0	0
LK-8206130	Kottagala	gnd	252	232	15	0	0	0	5	0	0	0	0	0
LK-9212265	Mabopitiya	gnd	252	127	85	29	1	4	3	0	2	0	1	0
LK-1227425	Alawala South	gnd	251	18	209	1	2	5	12	0	4	0	0	0
LK-1227545	Udugoda	gnd	251	20	197	0	4	17	10	0	3	0	0	0
LK-1321210	Malwatta	gnd	251	36	209	1	3	2	0	0	0	0	0	0
LK-1321295	Vilegoda South	gnd	251	29	188	0	20	6	4	0	3	1	0	0
LK-2106150	Watagoda	gnd	251	121	123	0	0	3	2	0	2	0	0	0
LK-2133380	Banwelgolla	gnd	251	95	156	0	0	0	0	0	0	0	0	0
LK-2139545	Muruthagahamula	gnd	251	167	82	0	0	0	2	0	0	0	0	0
LK-2230160	Bambarakiriella	gnd	251	53	109	71	1	9	8	0	0	0	0	0
LK-3103090	Thunduwa West	gnd	251	99	148	0	0	3	1	0	0	0	0	0
LK-3115070	Bambarawana	gnd	251	51	178	2	5	2	12	0	1	0	0	0
LK-3139055	Kumbalwella North	gnd	251	121	113	4	7	4	0	0	2	0	0	0
LK-3212150	Kithsiripura	gnd	251	213	24	0	4	4	6	0	0	0	0	0
LK-3245035	Palle Aparekka	gnd	251	126	103	0	14	0	8	0	0	0	0	0
LK-3248190	Bambarenda East	gnd	251	185	52	0	0	9	3	0	1	0	1	0
LK-3306030	Bogahawewa	gnd	251	165	69	0	0	1	14	0	2	0	0	0
LK-3324235	Obadagahadeniya	gnd	251	207	26	0	0	6	11	0	1	0	0	0
LK-3327025	Udadeniya	gnd	251	208	27	0	0	2	13	0	1	0	0	0
LK-3330235	Medagoda	gnd	251	186	61	0	0	0	3	0	1	0	0	0
LK-4139100	Pungudutivu South	gnd	251	3	242	0	0	0	0	2	4	0	0	0
LK-4303095	Kanagarayankulam North	gnd	251	1	247	0	0	1	1	0	1	0	0	0
LK-4403045	Mallavi	gnd	251	4	236	0	0	0	1	4	6	0	0	0
LK-4406040	Pandiyankulam	gnd	251	2	245	0	0	3	1	0	0	0	0	0
LK-6121120	Thimbiriyawa	gnd	251	244	6	0	0	1	0	0	0	0	0	0
LK-6124035	Bamunugama	gnd	251	242	6	0	0	1	1	1	0	0	0	0
LK-6130160	Neketta	gnd	251	200	42	0	0	4	4	0	1	0	0	0
LK-6145140	Hathapola	gnd	251	237	10	0	0	0	2	0	2	0	0	0
LK-6149060	Ganthiriyawa	gnd	251	239	5	0	0	0	7	0	0	0	0	0
LK-7121060	Kumbukgollewa	gnd	251	214	15	0	0	0	22	0	0	0	0	0
LK-7203210	Unagalavehera East	gnd	251	213	34	0	0	2	1	1	0	0	0	0
LK-8212175	Kimbulawela	gnd	251	192	52	1	0	4	2	0	0	0	0	0
LK-9115115	Karagasthalawa	gnd	251	15	206	23	1	2	0	0	4	0	0	0
LK-9203280	Halpitiya	gnd	251	233	8	0	0	7	2	0	1	0	0	0
LK-1209570	Balagalla East	gnd	250	164	82	0	1	0	0	0	3	0	0	0
LK-1227735	Ruwanpura	gnd	250	85	146	1	0	5	10	0	2	1	0	0
LK-1312175	Diyakaduwa West	gnd	250	3	183	47	9	1	5	0	2	0	0	0
LK-1339065	Bogodakanda	gnd	250	1	226	7	3	7	5	0	1	0	0	0
LK-1339095	Pannila	gnd	250	2	240	0	1	3	4	0	0	0	0	0
LK-2151030	Bowala	gnd	250	39	199	10	0	2	0	0	0	0	0	0
LK-2206055	Egodawewa	gnd	250	170	74	0	0	1	5	0	0	0	0	0
LK-2215050	Galagama	gnd	250	217	23	5	0	1	3	0	1	0	0	0
LK-2218145	Dikkiriya	gnd	250	140	106	0	0	2	2	0	0	0	0	0
LK-2306170	Hapuwala	gnd	250	22	185	36	0	4	2	0	1	0	0	0
LK-2307495	Bodhimalkada	gnd	250	53	154	19	0	24	0	0	0	0	0	0
LK-3103065	Galbada	gnd	250	36	164	0	23	23	4	0	0	0	0	0
LK-3148175	Udubettawa West	gnd	250	12	200	2	23	8	5	0	0	0	0	0
LK-3212025	Ketiyape North	gnd	250	234	4	0	7	2	3	0	0	0	0	0
LK-3321060	Pahala Gonadeniya	gnd	250	234	7	0	0	4	5	0	0	0	0	0
LK-3325265	Daluwakgoda	gnd	250	209	30	0	0	1	8	1	1	0	0	0
LK-4115150	Kuppilan North	gnd	250	2	248	0	0	0	0	0	0	0	0	0
LK-4139150	Nainativu South	gnd	250	0	236	0	0	1	3	2	8	0	0	0
LK-5236130	Town Division 01	gnd	250	240	10	0	0	0	0	0	0	0	0	0
LK-5251045	Shasthrawela	gnd	250	175	71	0	0	1	1	0	1	1	0	0
LK-6106035	Senarathgama	gnd	250	211	31	0	0	0	4	0	4	0	0	0
LK-6106125	Ihala Nanneriya	gnd	250	240	1	2	0	2	4	0	1	0	0	0
LK-6106170	Walaswewa	gnd	250	224	16	0	0	0	8	0	0	2	0	0
LK-6124055	Makaduwawa	gnd	250	243	5	0	0	1	1	0	0	0	0	0
LK-6127185	Balagolla	gnd	250	234	8	0	0	1	7	0	0	0	0	0
LK-6178270	Mookalana	gnd	250	214	33	0	0	0	1	0	2	0	0	0
LK-6181205	Muthugala West	gnd	250	219	18	0	0	3	8	0	2	0	0	0
LK-6187415	Panaliya South	gnd	250	114	117	4	0	13	1	0	1	0	0	0
LK-6212030	Thammennawetiya	gnd	250	228	16	3	0	0	3	0	0	0	0	0
LK-6230055	Ihala Attanganaya	gnd	250	241	1	0	0	2	0	2	4	0	0	0
LK-6233015	Manuwangama West	gnd	250	173	48	0	0	0	0	0	29	0	0	0
LK-7118155	Nabadagaswewa	gnd	250	245	4	1	0	0	0	0	0	0	0	0
LK-7121005	Kirigallewa	gnd	250	222	27	0	0	1	0	0	0	0	0	0
LK-7154030	Kelepuliyankulama	gnd	250	198	48	0	0	0	4	0	0	0	0	0
LK-7154085	Ihalagama	gnd	250	184	61	0	0	2	3	0	0	0	0	0
LK-7210140	Nelumwewa	gnd	250	213	23	9	1	2	2	0	0	0	0	0
LK-8109090	Ketawatta	gnd	250	199	11	0	0	36	4	0	0	0	0	0
LK-8115075	Yatilellagama	gnd	250	197	1	1	0	46	2	0	2	1	0	0
LK-8121125	Welibissa	gnd	250	25	108	65	0	51	0	0	1	0	0	0
LK-8212170	Beraliyapola	gnd	250	203	31	0	0	2	13	0	1	0	0	0
LK-9212300	Belihulwana	gnd	250	51	87	107	0	1	2	0	2	0	0	0
LK-1118230	Dambora	gnd	249	3	194	39	8	1	1	0	2	0	1	0
LK-1212540	Mallehewa	gnd	249	87	152	0	9	1	0	0	0	0	0	0
LK-1227310	Raniswala	gnd	249	10	207	1	0	2	29	0	0	0	0	0
LK-1339145	Wedawatta	gnd	249	17	204	3	7	14	4	0	0	0	0	0
LK-2112190	Walala	gnd	249	202	41	0	0	6	0	0	0	0	0	0
LK-2133015	Ihagama	gnd	249	162	77	0	0	5	4	0	1	0	0	0
LK-2133110	Palkumbura	gnd	249	82	149	17	0	0	1	0	0	0	0	0
LK-2145055	Pinnagolla	gnd	249	38	140	56	1	5	6	0	3	0	0	0
LK-2145165	Haputhale Udagama	gnd	249	36	170	32	0	5	6	0	0	0	0	0
LK-2218035	Hathamunagala	gnd	249	125	114	2	0	3	4	0	1	0	0	0
LK-2227010	Thunhiriyawewa	gnd	249	241	6	0	0	1	1	0	0	0	0	0
LK-2230070	Weralugasthenna	gnd	249	98	96	16	0	29	10	0	0	0	0	0
LK-2306060	Yati Hanguranketha	gnd	249	92	106	40	0	10	1	0	0	0	0	0
LK-3134035	Mahagangoda	gnd	249	60	169	0	0	8	10	0	2	0	0	0
LK-3135005	Urawatta	gnd	249	21	226	0	0	0	0	0	2	0	0	0
LK-3137135	Rupeewala	gnd	249	27	218	1	0	2	1	0	0	0	0	0
LK-3142135	Bangalawatta	gnd	249	96	147	5	1	0	0	0	0	0	0	0
LK-3145230	Jambuketiya	gnd	249	83	143	1	16	3	2	0	1	0	0	0
LK-3154185	Welhengoda	gnd	249	219	1	0	27	0	0	0	2	0	0	0
